order_id,customer_id,product_name,unit_price,quantity,region,order_date
ORD104230,CUST1237,Monitor 24-inch,8999.0,2,South,2024-07-24
ORD102292,CUST1413,Laptop Stand,1999.0,2,EAST,08/08/2024
ORD101698,CUST1422,Monitor 24-inch,8999.0,1,North,16/06/2024
ORD101725,CUST1090,Monitor 24-inch,8999.0,1,north,05/11/2024
ORD103645,CUST1060,Wireless Mouse,799.0,2,West,2024-01-22
ORD103904,CUST1125,USB-C Hub,1299.0,1,West,10/11/2024
ORD103095,CUST1435,Monitor 24-inch,8999.0,0,West,2024-11-22
ORD101703,CUST1095,Webcam 1080p,2499.0,1,north,05/11/2024
ORD101494,CUST1236,Monitor 24-inch,8999.0,1,North,29/01/2024
ORD101331,CUST1484,Webcam 1080p,2499.0,2,South,28-07-2024
ORD103631,CUST1418,Noise Cancelling Headphones,5999.0,2,south,08-10-2024
ORD102863,CUST1072,Webcam 1080p,2499.0,3,West,27/02/2024
ORD104599,CUST1397,Noise Cancelling Headphones,5999.0,-1,south,19-04-2024
ORD101423,CUST1051,Monitor 24-inch,8999.0,-1,North,07/02/2024
ORD100287,CUST1071,Monitor 24-inch,8999.0,2,EAST,04/01/2024
ORD102081,CUST1127,Webcam 1080p,2499.0,-1,south,03/11/2024
ORD103908,CUST1377,Wireless Mouse,799.0,1,south,01/07/2024
ORD101602,CUST1237,Noise Cancelling Headphones,5999.0,1,South,26-06-2024
ORD101732,CUST1355,Mechanical Keyboard,3499.0,0,West,05/05/2024
ORD100213,CUST1425,USB-C Hub,1299.0,0,,17-08-2024
ORD102785,CUST1306,Noise Cancelling Headphones,5999.0,2,West,2024-05-17
ORD101454,CUST1110,Monitor 24-inch,8999.0,2,West,2024-09-06
ORD104410,CUST1057,Laptop Stand,1999.0,2,South,2024-03-22
ORD104107,CUST1427,Noise Cancelling Headphones,5999.0,5,West,2024-04-19
ORD102877,CUST1174,USB-C Hub,1299.0,1,North,03-10-2024
ORD103383,CUST1211,Portable SSD 1TB,6999.0,1,North,12/03/2024
ORD104786,CUST1356,Laptop Stand,1999.0,5,North,19-05-2024
ORD102300,CUST1208,Mechanical Keyboard,3499.0,1,south,14/10/2024
ORD100514,CUST1327,Webcam 1080p,2499.0,1,north,2024-10-31
ORD100824,CUST1085,Laptop Stand,1999.0,5,north,28-01-2024
ORD102944,CUST1328,Noise Cancelling Headphones,5999.0,1,EAST,2024-04-25
ORD104311,CUST1331,Monitor 24-inch,8999.0,5,South,2024-11-23
ORD104556,CUST1109,Monitor 24-inch,8999.0,1,South,29/08/2024
ORD102652,CUST1435,Wireless Mouse,799.0,0,north,31-10-2024
ORD101182,CUST1069,Noise Cancelling Headphones,5999.0,0,South,05/09/2024
ORD104905,CUST1163,USB-C Hub,1299.0,1,North,23/03/2024
ORD101998,CUST1431,Webcam 1080p,2499.0,1,south,2024-06-07
ORD104892,CUST1003,Webcam 1080p,2499.0,3,north,03-12-2024
ORD103390,CUST1196,Laptop Stand,1999.0,2,West,2024-07-13
ORD101971,CUST1456,Webcam 1080p,2499.0,0,North,2024-07-18
ORD103486,CUST1474,Wireless Mouse,799.0,1,North,2024-06-02
ORD101098,CUST1325,Laptop Stand,1999.0,5,south,2024-10-03
ORD101578,CUST1123,Webcam 1080p,2499.0,5,North,21-06-2024
ORD100359,CUST1043,Mechanical Keyboard,3499.0,2,South,27/06/2024
ORD102806,CUST1313,Webcam 1080p,2499.0,1,north,2024-11-29
ORD100522,CUST1131,Laptop Stand,1999.0,3,West,15/05/2024
ORD103978,CUST1431,Laptop Stand,1999.0,5,south,2024-10-06
ORD102406,CUST1482,Noise Cancelling Headphones,5999.0,1,South,17/02/2024
ORD101996,CUST1477,Laptop Stand,1999.0,3,south,19-12-2024
ORD100051,CUST1415,Laptop Stand,1999.0,2,EAST,2024-12-25
ORD101220,CUST1361,Mechanical Keyboard,3499.0,2,north,2024-08-04
ORD102718,CUST1327,Monitor 24-inch,8999.0,0,EAST,04-01-2024
ORD104970,CUST1199,Webcam 1080p,2499.0,-1,north,05-03-2024
ORD100400,CUST1283,Webcam 1080p,2499.0,1,South,03/12/2024
ORD101694,CUST1419,Wireless Mouse,799.0,,north,01/04/2024
ORD100433,CUST1399,Laptop Stand,1999.0,2,south,24/07/2024
ORD101016,CUST1348,Mechanical Keyboard,3499.0,5,West,2024-10-29
ORD102756,CUST1119,Wireless Mouse,799.0,1,south,09/03/2024
ORD104821,CUST1475,Noise Cancelling Headphones,5999.0,3,South,20-04-2024
ORD102860,CUST1059,Noise Cancelling Headphones,5999.0,5,West,2024-11-10
ORD101105,CUST1306,Noise Cancelling Headphones,5999.0,,North,2024-11-26
ORD100988,CUST1051,USB-C Hub,1299.0,3,South,2024-09-16
ORD104270,CUST1013,Noise Cancelling Headphones,5999.0,3,West,25/05/2024
ORD102601,CUST1497,Webcam 1080p,2499.0,1,North,04/10/2024
ORD104966,CUST1351,Monitor 24-inch,8999.0,5,south,12/05/2024
ORD104828,CUST1353,USB-C Hub,1299.0,2,North,02-11-2024
ORD101890,CUST1348,Webcam 1080p,2499.0,3,,28-07-2024
ORD100314,CUST1106,Noise Cancelling Headphones,5999.0,1,EAST,2024-04-18
ORD104111,CUST1418,Webcam 1080p,2499.0,5,EAST,13-01-2024
ORD101268,CUST1306,USB-C Hub,1299.0,0,North,2024-06-09
ORD102831,CUST1292,Webcam 1080p,2499.0,3,West,08-02-2024
ORD100234,CUST1127,Mechanical Keyboard,3499.0,2,North,12-09-2024
ORD100114,CUST1416,Wireless Mouse,799.0,1,West,10/06/2024
ORD102062,CUST1283,Noise Cancelling Headphones,5999.0,0,south,24-10-2024
ORD100525,CUST1224,Webcam 1080p,2499.0,1,South,09/07/2024
ORD100182,CUST1441,Noise Cancelling Headphones,5999.0,-1,north,20/10/2024
ORD101407,CUST1359,Mechanical Keyboard,3499.0,1,,15-02-2024
ORD103414,CUST1066,USB-C Hub,1299.0,2,South,25/01/2024
ORD102991,CUST1339,USB-C Hub,1299.0,1,north,2024-11-23
ORD104323,CUST1302,Mechanical Keyboard,3499.0,1,North,16-02-2024
ORD104497,CUST1136,Laptop Stand,1999.0,2,south,10-04-2024
ORD100935,CUST1399,Laptop Stand,1999.0,1,north,20-02-2024
ORD104604,CUST1225,Portable SSD 1TB,6999.0,-1,West,13/07/2024
ORD102523,CUST1136,Laptop Stand,1999.0,2,EAST,2024-06-05
ORD100178,CUST1303,Monitor 24-inch,8999.0,3,north,2024-01-24
ORD101849,CUST1115,Monitor 24-inch,8999.0,2,North,2024-10-07
ORD104726,CUST1103,Webcam 1080p,2499.0,0,North,2024-11-22
ORD101233,CUST1427,USB-C Hub,1299.0,1,North,28/09/2024
ORD102805,CUST1057,Mechanical Keyboard,3499.0,0,West,19/03/2024
ORD100511,CUST1222,USB-C Hub,1299.0,0,EAST,2024-07-02
ORD100184,CUST1185,Mechanical Keyboard,3499.0,1,West,04/05/2024
ORD101419,CUST1232,Noise Cancelling Headphones,5999.0,2,south,2024-11-30
ORD101238,CUST1266,Wireless Mouse,799.0,0,south,14/02/2024
ORD103395,CUST1072,USB-C Hub,1299.0,2,north,2024-10-20
ORD101999,CUST1170,Laptop Stand,1999.0,-1,West,16/06/2024
ORD103251,CUST1309,Webcam 1080p,2499.0,3,South,2024-06-17
ORD104031,CUST1174,Webcam 1080p,2499.0,2,South,2024-04-13
ORD104179,CUST1037,Wireless Mouse,799.0,3,EAST,2024-09-27
ORD103162,CUST1197,Portable SSD 1TB,6999.0,3,South,2024-12-05
ORD100038,CUST1336,Noise Cancelling Headphones,5999.0,2,EAST,08-12-2024
ORD101648,CUST1257,Wireless Mouse,799.0,3,north,18-01-2024
ORD103989,CUST1198,Webcam 1080p,2499.0,3,south,15-06-2024
ORD104434,CUST1359,Portable SSD 1TB,6999.0,1,North,31-07-2024
ORD101496,CUST1299,Wireless Mouse,799.0,2,South,2024-09-21
ORD102205,CUST1156,Portable SSD 1TB,6999.0,3,EAST,2024-10-27
ORD104257,CUST1238,Monitor 24-inch,8999.0,1,West,17-12-2024
ORD101538,CUST1066,Portable SSD 1TB,6999.0,1,West,2024-12-02
ORD102155,CUST1147,Mechanical Keyboard,3499.0,-1,south,14-10-2024
ORD100639,CUST1161,Monitor 24-inch,8999.0,3,north,2024-09-08
ORD101241,CUST1475,Noise Cancelling Headphones,5999.0,3,West,22-04-2024
ORD103219,CUST1342,Noise Cancelling Headphones,5999.0,1,south,2024-07-22
ORD101517,CUST1379,USB-C Hub,1299.0,2,,14-02-2024
ORD100297,CUST1011,Portable SSD 1TB,6999.0,1,EAST,21-04-2024
ORD104758,CUST1404,Noise Cancelling Headphones,5999.0,-1,,14-10-2024
ORD100123,CUST1076,Monitor 24-inch,8999.0,0,north,25/06/2024
ORD100024,CUST1191,Monitor 24-inch,8999.0,0,north,2024-03-02
ORD102392,CUST1085,Noise Cancelling Headphones,5999.0,5,South,2024-12-25
ORD100975,CUST1281,USB-C Hub,1299.0,1,South,2024-09-05
ORD100591,CUST1276,Monitor 24-inch,8999.0,2,South,06/07/2024
ORD101316,CUST1485,Monitor 24-inch,8999.0,,EAST,2024-06-04
ORD104898,CUST1181,Mechanical Keyboard,3499.0,1,South,14-01-2024
ORD104237,CUST1362,Webcam 1080p,2499.0,0,EAST,2024-07-29
ORD104986,CUST1339,Noise Cancelling Headphones,5999.0,1,North,24-03-2024
ORD103654,CUST1437,Portable SSD 1TB,6999.0,2,West,10/08/2024
ORD104766,CUST1450,Noise Cancelling Headphones,5999.0,1,North,16/11/2024
ORD101612,CUST1144,Webcam 1080p,2499.0,2,North,19-11-2024
ORD101284,CUST1262,USB-C Hub,1299.0,2,South,14/03/2024
ORD101131,CUST1070,Wireless Mouse,799.0,2,North,08-06-2024
ORD102391,CUST1336,Mechanical Keyboard,3499.0,3,South,30-04-2024
ORD102868,CUST1285,Mechanical Keyboard,3499.0,,EAST,02-09-2024
ORD104305,CUST1217,Noise Cancelling Headphones,5999.0,0,South,01/11/2024
ORD104552,CUST1485,USB-C Hub,1299.0,2,north,2024-12-28
ORD104913,CUST1094,Mechanical Keyboard,3499.0,0,EAST,2024-01-06
ORD102559,CUST1344,USB-C Hub,1299.0,1,EAST,07-11-2024
ORD101367,CUST1193,USB-C Hub,1299.0,2,South,24-07-2024
ORD104928,CUST1291,Mechanical Keyboard,3499.0,5,north,02-05-2024
ORD103770,CUST1383,USB-C Hub,1299.0,2,North,03/05/2024
ORD100338,CUST1043,Webcam 1080p,2499.0,1,south,12/02/2024
ORD103029,CUST1193,Monitor 24-inch,8999.0,5,South,31-12-2024
ORD102471,CUST1359,Webcam 1080p,2499.0,-1,north,15-07-2024
ORD104621,CUST1060,Webcam 1080p,2499.0,2,South,21-07-2024
ORD102414,CUST1172,Laptop Stand,1999.0,1,north,2024-12-04
ORD102743,CUST1429,Monitor 24-inch,8999.0,-1,North,10-02-2024
ORD102423,CUST1027,Portable SSD 1TB,6999.0,5,North,2024-11-10
ORD100346,CUST1100,Monitor 24-inch,8999.0,2,North,2024-06-04
ORD102468,CUST1282,Laptop Stand,1999.0,0,south,25-05-2024
ORD102291,CUST1454,Webcam 1080p,2499.0,2,north,2024-03-30
ORD103859,CUST1340,Webcam 1080p,2499.0,1,south,26-07-2024
ORD101083,CUST1310,USB-C Hub,1299.0,0,south,18-08-2024
ORD102199,CUST1068,Wireless Mouse,799.0,0,south,2024-07-15
ORD103286,CUST1027,USB-C Hub,1299.0,3,West,10-01-2024
ORD104882,CUST1451,Noise Cancelling Headphones,5999.0,1,North,18-12-2024
ORD101532,CUST1396,Laptop Stand,1999.0,-1,north,15-12-2024
ORD100658,CUST1052,Mechanical Keyboard,3499.0,0,,2024-10-07
ORD100457,CUST1211,Monitor 24-inch,8999.0,5,West,06/10/2024
ORD103440,CUST1425,USB-C Hub,1299.0,3,West,25/06/2024
ORD103741,CUST1421,Wireless Mouse,799.0,1,West,06/08/2024
ORD100844,CUST1183,Noise Cancelling Headphones,5999.0,3,South,2024-07-24
ORD104615,CUST1307,Monitor 24-inch,8999.0,5,EAST,09-10-2024
ORD102077,CUST1227,Monitor 24-inch,8999.0,-1,,10/11/2024
ORD101479,CUST1454,Noise Cancelling Headphones,5999.0,-1,West,21/05/2024
ORD100937,CUST1109,Monitor 24-inch,8999.0,2,EAST,13-08-2024
ORD103268,CUST1438,Wireless Mouse,799.0,1,South,2024-10-15
ORD100137,CUST1154,Laptop Stand,1999.0,0,West,2024-02-24
ORD102730,CUST1405,Webcam 1080p,2499.0,1,north,21-07-2024
ORD100687,CUST1290,USB-C Hub,1299.0,5,north,14-06-2024
ORD101412,CUST1135,Webcam 1080p,2499.0,2,West,03/01/2024
ORD100691,CUST1349,Monitor 24-inch,8999.0,2,north,09/11/2024
ORD103371,CUST1437,Noise Cancelling Headphones,5999.0,5,North,16-11-2024
ORD101340,CUST1056,Wireless Mouse,799.0,1,South,2024-03-08
ORD103942,CUST1304,Portable SSD 1TB,6999.0,0,North,30/01/2024
ORD103520,CUST1366,Webcam 1080p,2499.0,0,South,02-02-2024
ORD100219,CUST1382,Wireless Mouse,799.0,1,EAST,2024-06-25
ORD103201,CUST1477,Monitor 24-inch,8999.0,-1,West,2024-11-07
ORD102388,CUST1367,Monitor 24-inch,8999.0,0,North,2024-03-30
ORD100713,CUST1344,Portable SSD 1TB,6999.0,1,West,23/04/2024
ORD100223,CUST1161,Webcam 1080p,2499.0,-1,north,05/10/2024
ORD101020,CUST1036,Portable SSD 1TB,6999.0,-1,North,2024-05-10
ORD101857,CUST1114,Monitor 24-inch,8999.0,1,EAST,23-08-2024
ORD102658,CUST1189,Monitor 24-inch,8999.0,-1,South,19-12-2024
ORD102855,CUST1460,Wireless Mouse,799.0,2,North,2024-07-20
ORD103262,CUST1135,Noise Cancelling Headphones,5999.0,1,south,14/12/2024
ORD104611,CUST1305,Portable SSD 1TB,6999.0,5,EAST,28/12/2024
ORD104582,CUST1254,Monitor 24-inch,8999.0,3,South,2024-01-23
ORD104481,CUST1090,Portable SSD 1TB,6999.0,1,EAST,31/08/2024
ORD101002,CUST1196,Portable SSD 1TB,6999.0,3,South,2024-02-07
ORD102303,CUST1159,Webcam 1080p,2499.0,1,South,2024-01-16
ORD103290,CUST1229,Webcam 1080p,2499.0,0,EAST,26-11-2024
ORD101720,CUST1317,Mechanical Keyboard,3499.0,-1,north,12/01/2024
ORD104681,CUST1111,Mechanical Keyboard,3499.0,2,south,08/09/2024
ORD100643,CUST1166,Noise Cancelling Headphones,5999.0,3,north,05-04-2024
ORD103386,CUST1249,Noise Cancelling Headphones,5999.0,1,north,18/02/2024
ORD101955,CUST1021,Noise Cancelling Headphones,5999.0,0,West,24/08/2024
ORD102076,CUST1222,Portable SSD 1TB,6999.0,2,West,2024-04-28
ORD101252,CUST1414,Noise Cancelling Headphones,5999.0,2,south,25-04-2024
ORD101216,CUST1325,Noise Cancelling Headphones,5999.0,1,South,29/11/2024
ORD104850,CUST1425,Laptop Stand,1999.0,3,EAST,18-07-2024
ORD102589,CUST1119,Mechanical Keyboard,3499.0,1,North,24-08-2024
ORD103169,CUST1338,Wireless Mouse,799.0,2,West,21-09-2024
ORD100434,CUST1043,Webcam 1080p,2499.0,1,North,2024-02-03
ORD102938,CUST1421,Webcam 1080p,2499.0,3,EAST,2024-07-27
ORD103089,CUST1216,Webcam 1080p,2499.0,5,West,18-03-2024
ORD101802,CUST1326,Wireless Mouse,799.0,0,EAST,28/08/2024
ORD104799,CUST1227,Noise Cancelling Headphones,5999.0,5,North,2024-11-05
ORD100058,CUST1169,Noise Cancelling Headphones,5999.0,1,South,02-06-2024
ORD101730,CUST1063,Mechanical Keyboard,3499.0,3,south,2024-10-23
ORD100567,CUST1318,Laptop Stand,1999.0,5,North,2024-07-14
ORD101770,CUST1287,Mechanical Keyboard,3499.0,2,West,16-06-2024
ORD104428,CUST1355,Laptop Stand,1999.0,3,West,12/08/2024
ORD101025,CUST1222,Portable SSD 1TB,6999.0,1,North,19/09/2024
ORD101542,CUST1466,USB-C Hub,1299.0,2,north,05-06-2024
ORD100586,CUST1219,USB-C Hub,1299.0,5,North,2024-05-06
ORD100093,CUST1156,Noise Cancelling Headphones,5999.0,5,West,05-08-2024
ORD101902,CUST1270,Webcam 1080p,2499.0,2,north,14-03-2024
ORD104502,CUST1361,Noise Cancelling Headphones,5999.0,3,EAST,2024-12-19
ORD103269,CUST1221,Monitor 24-inch,8999.0,2,south,2024-04-07
ORD103969,CUST1168,Portable SSD 1TB,6999.0,-1,EAST,27/08/2024
ORD102130,CUST1158,Noise Cancelling Headphones,5999.0,1,North,2024-10-25
ORD104327,CUST1333,Webcam 1080p,2499.0,1,South,2024-01-21
ORD104694,CUST1190,Portable SSD 1TB,6999.0,5,North,20/03/2024
ORD104217,CUST1015,Mechanical Keyboard,3499.0,-1,West,2024-04-23
ORD102780,CUST1276,Laptop Stand,1999.0,3,south,30/05/2024
ORD101495,CUST1170,Mechanical Keyboard,3499.0,0,EAST,19/12/2024
ORD104844,CUST1449,Portable SSD 1TB,6999.0,1,north,2024-04-19
ORD103176,CUST1460,Wireless Mouse,799.0,2,North,06-01-2024
ORD103431,CUST1165,Webcam 1080p,2499.0,3,south,29-07-2024
ORD103113,CUST1090,USB-C Hub,1299.0,3,south,2024-08-25
ORD101021,CUST1204,Mechanical Keyboard,3499.0,2,North,24/03/2024
ORD103710,CUST1242,Wireless Mouse,799.0,1,West,2024-08-10
ORD100787,CUST1276,Monitor 24-inch,8999.0,2,North,15/01/2024
ORD103765,CUST1179,Mechanical Keyboard,3499.0,-1,North,2024-12-02
ORD102996,CUST1008,Portable SSD 1TB,6999.0,3,South,24-05-2024
ORD103610,CUST1017,USB-C Hub,1299.0,-1,North,2024-12-06
ORD102201,CUST1441,Webcam 1080p,2499.0,-1,South,2024-01-11
ORD100201,CUST1486,Laptop Stand,1999.0,0,EAST,2024-04-08
ORD100962,CUST1050,Monitor 24-inch,8999.0,2,North,21/06/2024
ORD100841,CUST1340,Portable SSD 1TB,6999.0,2,EAST,24/12/2024
ORD101521,CUST1460,USB-C Hub,1299.0,0,North,06-08-2024
ORD101290,CUST1254,Mechanical Keyboard,3499.0,1,West,2024-11-11
ORD104472,CUST1080,Mechanical Keyboard,3499.0,1,South,2024-10-08
ORD103603,CUST1470,Laptop Stand,1999.0,5,south,27-05-2024
ORD103203,CUST1002,Mechanical Keyboard,3499.0,5,West,05-05-2024
ORD101563,CUST1144,USB-C Hub,1299.0,5,North,06/11/2024
ORD104574,CUST1317,Noise Cancelling Headphones,5999.0,0,West,2024-08-08
ORD100206,CUST1401,Monitor 24-inch,8999.0,5,south,13-12-2024
ORD100441,CUST1092,Wireless Mouse,799.0,2,EAST,16/01/2024
ORD100454,CUST1177,Noise Cancelling Headphones,5999.0,1,south,28-12-2024
ORD104361,CUST1113,Webcam 1080p,2499.0,5,South,21-11-2024
ORD103027,CUST1112,Wireless Mouse,799.0,3,North,24-02-2024
ORD101467,CUST1305,Webcam 1080p,2499.0,1,South,2024-02-18
ORD100827,CUST1006,Webcam 1080p,2499.0,-1,West,13/12/2024
ORD103037,CUST1018,Noise Cancelling Headphones,5999.0,0,North,2024-02-22
ORD102850,CUST1161,Portable SSD 1TB,6999.0,2,south,2024-04-02
ORD103041,CUST1166,Monitor 24-inch,8999.0,2,South,2024-07-15
ORD102512,CUST1116,Portable SSD 1TB,6999.0,-1,EAST,2024-09-29
ORD100453,CUST1414,Laptop Stand,1999.0,1,South,2024-09-11
ORD104054,CUST1016,Laptop Stand,1999.0,2,West,28-01-2024
ORD100242,CUST1348,Noise Cancelling Headphones,5999.0,2,south,07/03/2024
ORD100852,CUST1473,Mechanical Keyboard,3499.0,2,,07-09-2024
ORD100238,CUST1153,USB-C Hub,1299.0,2,South,04-07-2024
ORD102529,CUST1233,Webcam 1080p,2499.0,-1,north,14-11-2024
ORD103233,CUST1173,Wireless Mouse,799.0,2,EAST,2024-07-23
ORD101223,CUST1086,Monitor 24-inch,8999.0,1,North,05-02-2024
ORD101427,CUST1265,USB-C Hub,1299.0,5,,2024-02-28
ORD101462,CUST1475,Portable SSD 1TB,6999.0,3,south,06/04/2024
ORD101274,CUST1183,Webcam 1080p,2499.0,-1,south,08-02-2024
ORD103518,CUST1250,Monitor 24-inch,8999.0,1,North,2024-01-02
ORD101868,CUST1324,Mechanical Keyboard,3499.0,0,EAST,18-02-2024
ORD104101,CUST1266,Noise Cancelling Headphones,5999.0,3,North,26/06/2024
ORD103900,CUST1321,Webcam 1080p,2499.0,1,West,12-02-2024
ORD100983,CUST1310,Wireless Mouse,799.0,1,South,19-12-2024
ORD103763,CUST1137,USB-C Hub,1299.0,3,EAST,20-03-2024
ORD101899,CUST1485,USB-C Hub,1299.0,3,EAST,30/03/2024
ORD101874,CUST1454,Mechanical Keyboard,3499.0,3,EAST,25/02/2024
ORD102042,CUST1359,Portable SSD 1TB,6999.0,1,North,14/02/2024
ORD103514,CUST1107,Monitor 24-inch,8999.0,-1,North,2024-04-23
ORD102962,CUST1153,Mechanical Keyboard,3499.0,-1,north,02/09/2024
ORD104011,CUST1450,Portable SSD 1TB,6999.0,2,EAST,02/11/2024
ORD101988,CUST1021,Wireless Mouse,799.0,2,south,2024-03-19
ORD104493,CUST1356,Portable SSD 1TB,6999.0,2,south,2024-08-26
ORD103856,CUST1306,Webcam 1080p,2499.0,2,EAST,29/01/2024
ORD102377,CUST1300,Monitor 24-inch,8999.0,0,south,2024-12-19
ORD104103,CUST1194,Portable SSD 1TB,6999.0,5,West,05-02-2024
ORD100273,CUST1162,Monitor 24-inch,8999.0,3,EAST,2024-05-27
ORD104495,CUST1018,Laptop Stand,1999.0,,south,23-12-2024
ORD104202,CUST1201,Monitor 24-inch,8999.0,1,West,2024-02-22
ORD102994,CUST1214,Portable SSD 1TB,6999.0,2,north,2024-02-26
ORD103099,CUST1424,Laptop Stand,1999.0,2,south,28-03-2024
ORD102213,CUST1405,Laptop Stand,1999.0,0,North,18/12/2024
ORD102266,CUST1398,Wireless Mouse,799.0,2,North,2024-04-16
ORD104638,CUST1249,Noise Cancelling Headphones,5999.0,2,north,03-07-2024
ORD100911,CUST1197,Noise Cancelling Headphones,5999.0,3,North,25/06/2024
ORD104501,CUST1292,Portable SSD 1TB,6999.0,1,north,30-11-2024
ORD100815,CUST1379,Mechanical Keyboard,3499.0,3,South,2024-11-09
ORD102477,CUST1269,Monitor 24-inch,8999.0,1,north,2024-08-05
ORD102582,CUST1279,Portable SSD 1TB,6999.0,-1,North,2024-08-17
ORD104201,CUST1200,Monitor 24-inch,8999.0,2,North,29-12-2024
ORD102772,CUST1271,Monitor 24-inch,8999.0,1,north,30-04-2024
ORD100740,CUST1040,Monitor 24-inch,8999.0,0,south,30-12-2024
ORD102723,CUST1240,Laptop Stand,1999.0,-1,North,19-05-2024
ORD100222,CUST1397,Monitor 24-inch,8999.0,3,North,2024-04-13
ORD101760,CUST1137,Laptop Stand,1999.0,0,EAST,04/06/2024
ORD102673,CUST1432,Monitor 24-inch,8999.0,1,North,2024-09-11
ORD103688,CUST1468,Mechanical Keyboard,3499.0,2,North,06-12-2024
ORD101023,CUST1462,USB-C Hub,1299.0,1,EAST,07-07-2024
ORD101234,CUST1127,Noise Cancelling Headphones,5999.0,,West,20/09/2024
ORD104994,CUST1488,Portable SSD 1TB,6999.0,-1,north,2024-06-24
ORD102167,CUST1164,Noise Cancelling Headphones,5999.0,1,south,19/01/2024
ORD104500,CUST1112,Monitor 24-inch,8999.0,5,North,17-12-2024
ORD104173,CUST1164,USB-C Hub,1299.0,1,north,2024-06-17
ORD101195,CUST1052,USB-C Hub,1299.0,1,EAST,03/11/2024
ORD101530,CUST1454,Monitor 24-inch,8999.0,3,south,2024-01-22
ORD102066,CUST1416,Portable SSD 1TB,6999.0,1,North,06/04/2024
ORD100002,CUST1308,Wireless Mouse,799.0,2,north,28-11-2024
ORD100947,CUST1248,Webcam 1080p,2499.0,0,south,2024-02-25
ORD103764,CUST1354,Webcam 1080p,2499.0,5,south,04-01-2024
ORD104577,CUST1322,Portable SSD 1TB,6999.0,0,North,30-05-2024
ORD100828,CUST1021,Mechanical Keyboard,3499.0,5,north,09-08-2024
ORD104761,CUST1018,Noise Cancelling Headphones,5999.0,1,West,10/05/2024
ORD104645,CUST1371,Portable SSD 1TB,6999.0,,North,08/05/2024
ORD101575,CUST1395,Laptop Stand,1999.0,0,south,2024-01-08
ORD100348,CUST1498,USB-C Hub,1299.0,5,EAST,04-11-2024
ORD104687,CUST1100,Wireless Mouse,799.0,3,south,21/09/2024
ORD103967,CUST1279,Portable SSD 1TB,6999.0,1,north,02/12/2024
ORD102510,CUST1405,Webcam 1080p,2499.0,-1,south,2024-02-08
ORD102915,CUST1387,Portable SSD 1TB,6999.0,1,EAST,13/04/2024
ORD103483,CUST1484,Noise Cancelling Headphones,5999.0,5,south,2024-08-14
ORD101174,CUST1126,Noise Cancelling Headphones,5999.0,0,north,23/08/2024
ORD100168,CUST1190,USB-C Hub,1299.0,1,north,27-10-2024
ORD102079,CUST1429,Monitor 24-inch,8999.0,2,north,2024-07-09
ORD104594,CUST1447,Webcam 1080p,2499.0,2,North,2024-02-19
ORD100895,CUST1067,Monitor 24-inch,8999.0,-1,EAST,15-08-2024
ORD104890,CUST1218,USB-C Hub,1299.0,1,South,2024-11-29
ORD100772,CUST1242,Wireless Mouse,799.0,2,South,2024-09-03
ORD102470,CUST1408,Portable SSD 1TB,6999.0,3,south,2024-11-23
ORD101430,CUST1128,USB-C Hub,1299.0,3,south,2024-07-20
ORD104740,CUST1483,Mechanical Keyboard,3499.0,2,north,27/09/2024
ORD102665,CUST1436,Laptop Stand,1999.0,0,North,2024-05-21
ORD103639,CUST1333,Noise Cancelling Headphones,5999.0,1,North,2024-11-04
ORD102135,CUST1334,Portable SSD 1TB,6999.0,2,West,07-06-2024
ORD100589,CUST1375,Mechanical Keyboard,3499.0,1,South,10-01-2024
ORD101838,CUST1322,Noise Cancelling Headphones,5999.0,3,North,2024-07-30
ORD100773,CUST1274,Noise Cancelling Headphones,5999.0,-1,West,29-01-2024
ORD102031,CUST1463,Mechanical Keyboard,3499.0,3,West,2024-10-05
ORD102152,CUST1420,Monitor 24-inch,8999.0,-1,south,02/01/2024
ORD102040,CUST1379,Wireless Mouse,799.0,0,West,06-07-2024
ORD102452,CUST1248,Monitor 24-inch,8999.0,3,north,2024-05-07
ORD102159,CUST1277,Mechanical Keyboard,3499.0,2,North,2024-03-03
ORD100282,CUST1448,Wireless Mouse,799.0,3,North,17-10-2024
ORD104739,CUST1094,Wireless Mouse,799.0,2,South,05-10-2024
ORD101669,CUST1215,Monitor 24-inch,8999.0,5,EAST,2024-11-27
ORD101079,CUST1267,USB-C Hub,1299.0,5,North,05/06/2024
ORD100837,CUST1170,Wireless Mouse,799.0,3,EAST,01/04/2024
ORD101007,CUST1133,Mechanical Keyboard,3499.0,1,EAST,06/03/2024
ORD101629,CUST1150,Webcam 1080p,2499.0,5,north,10/11/2024
ORD100091,CUST1264,Laptop Stand,1999.0,2,North,27/07/2024
ORD100576,CUST1299,Wireless Mouse,799.0,1,South,02-07-2024
ORD101450,CUST1441,USB-C Hub,1299.0,-1,north,22/11/2024
ORD102093,CUST1004,Noise Cancelling Headphones,5999.0,3,south,2024-09-19
ORD100243,CUST1425,Mechanical Keyboard,3499.0,2,north,2024-06-04
ORD101110,CUST1388,Webcam 1080p,2499.0,5,South,2024-04-08
ORD100089,CUST1342,Portable SSD 1TB,6999.0,1,EAST,10/09/2024
ORD100686,CUST1128,Wireless Mouse,799.0,0,West,13/10/2024
ORD103063,CUST1175,Wireless Mouse,799.0,3,North,2024-10-25
ORD103360,CUST1026,Mechanical Keyboard,3499.0,2,south,27/11/2024
